Ticket_ID,Customer_Email,Customer_Name,Topic,Channel,Agent_Name,CSAT_Score,Priority,Created_Date,Resolved_Date,Resolution_Hours,Status
TKT-79131,,Jenna Vazquez,Billing,Email,Joel,5,High,2025-01-15,,57.07,
TKT-98749,jimhanson@example.com,Sharon Phillips,Feature Request,,,2,Med,2025-09-04,2025-04-20,56.91,Closed
TKT-29923,barias@example.com,Vinc̩nt Hodg̩s,Login Issue,Email,,4,Medium,2025-05-21,2025-09-27,49.39,Open
,hreed@example.org,James Myers,Technical Support,Email,,1,Med ,2025-06-18,2025-05-31,68.21,
TKT-10502,bakerandrea@example.net,Dawn Kelley,Technical Support,Social Media,,5,Medium,2025-01-30,,37.9,Escalated
TKT-15287,audrey27@example.com,Stacy Edwards,Billing,Email,,2,Medium,2025-11-22,2025-11-19,,In Progress
TKT-53009,baxterchristopher@example.net,Robyn Hoov̩r,Refund,Chat,,3,High,2025-09-09,2025-03-19,11.23,Resolved
TKT-79602,stevenstafford@example.net,Jessica Lester,Billing,Chat,Micheal,3,L,2025-02-13,2025-09-22,49.92,Closed
TKT-13212,bradleypatrick@example.org,Elizabeth Gomez,Login Issue,Pigeon Carrier,,3,High,2025-01-30,2025-10-21,56.78,Open
TKT-35047,justincarlson@example.net,Kathleen Bowman,Feature Request,,,2,Med ,2025-09-13,2025-10-14,55.38,Resolved
TKT-30910,jessica55@example.com,Brian Wallace,Billing,Email,Bot,2,L,2025-11-23,2025-01-14,17.64,Escalated
TKT-17493,palmerdarlene@example.com,Tracey Jones,,Email,Bot,4,Medium,2025-03-02,2025-07-12,26.75,Escalated
TKT-85824,gregoryfox@example.org,Jaime Austin,Login Issue,Email,,1,Med,2025-05-29,2025-06-01,61.99,
,villegasvictoria@example.com,Christopher Sanders,Billing,Email,Bot,3,Medium,2025-11-11,2025-05-31,21.1,Resolved
TKT-79761,karen28@example.org,Tamara Lee,Technical Support,,,3,Med,2025-10-05,2025-11-07,38.1,Open
TKT-52456,sara16@example.net,David Rodriguez,Billing,Pigeon Carrier,Jane,,,2025-04-02,2025-10-02,43.11,Resolved
TKT-97906,vbrown@example.net,Taylor Stone,Technical Support,Chat,,3,L,2025-06-12,2025-08-03,34.61,Closed
TKT-77569,tortega@example.com,Patrick Mcdonald,Billing,Chat,Bot,3,Med,,2025-07-09,38.24,Escalated
TKT-67564,jlucero@example.org,Terry Dickerson,Refund,Email,Bot,5,Medium,2025-09-20,2025-10-21,39.81,Escalated
TKT-35013,danielleortiz@example.org,Lisa Beasley,Technical Support,Pigeon Carrier,,2,H,2025-03-18,2025-05-20,10.62,
TKT-59521,xlester@example.net,James Nguyen,Refund,Chat,,3,Medium,2025-01-20,2025-02-25,23.74,Resolved
TKT-46975,uavila@example.net,Emily Robles,Feature Request,Social Media,,3,,2025-11-13,2025-11-11,26.23,Closed
TKT-11438,smithpatrick@example.com,Valerie Carney,Login Issue,Email,,5,Urgent,2025-07-11,2025-09-10,49.18,In Progress
TKT-61590,andersonjeremy@example.org,Mrs. Julie Coleman,Refund,Phone,Bot,4,Low,,2025-10-23,53.97,In Progress
TKT-47694,elizabethbrown@example.net,Jennifer Smith,Feature Request,Email,,3,Med,2025-08-24,2025-08-12,55.49,In Progress
TKT-84943,dsloan@example.org,Gary Mitch̩ll,Billing,Phone,Tina,1,Medium,2025-09-16,2025-10-14,,
TKT-46057,cantumelissa@example.com,Shawn Pennington,Feature Request,Social Media,,5,L,2025-04-21,,12.1,Closed
TKT-32506,zwilliams@example.net,M̩lissa Adams,Billing,Email,Ashlee,5,L,,2025-06-04,32.35,Closed
TKT-16850,aliciamcclain@example.net,Brian Herring,Feature Request,Phone,Heather,3,,2025-09-28,2025-02-24,55.47,Escalated
TKT-88085,mkoch@example.org,Jason Stafford,Login Issue,Phone,Mark,,H,2025-01-14,2025-05-24,4.43,In Progress
TKT-99243,hendricksjoshua@example.net,Danielle Fox,Refund,Chat,Bot,1,L,2025-08-15,2025-10-26,32.43,
,nicolemeyer@example.com,Mich̩ll̩ Huynh,Technical Support,Pigeon Carrier,Bryan,2,Urgent,2025-02-09,2025-02-07,52.51,Open
TKT-97466,leemelissa@example.com,Joel Price,Login Issue,Email,,4,L,2025-09-05,2025-10-15,53.77,Closed
,ashley13@example.net,David Wells,Refund,Chat,Tammy,2,,2025-06-18,2025-05-27,23.3,In Progress
TKT-74107,browndavid@example.com,Raymond Carlson,,Social Media,,4,Medium,2025-02-26,2025-05-07,67.02,Closed
TKT-71960,juliaglover@example.net,Kevin Sanchez,Login Issue,,Brandon,4,Urgent,2025-04-02,2025-03-31,4.02,Resolved
,gonzaleznicholas@example.com,Mary Moore,,Email,Bot,3,L,2025-04-07,2025-04-17,18.5,Open
TKT-75824,martinezkeith@example.net,Lori James,Billing,Phone,,1,H,2025-11-18,2025-09-15,,Closed
TKT-82859,,James Morgan,Billing,Email,,4,,2025-02-27,2025-11-10,29.92,Escalated
TKT-69307,alexanderlewis@example.com,Linda Patterson,Billing,Chat,Ashley,4,H,2025-08-30,,12.41,Closed
,ecarter@example.net,,,Social Media,,4,,,2025-02-28,33.1,
,lukemartin@example.org,Courtney Lewis,,Emaail,John,3,Medium,2025-07-08,2025-05-23,,Escalated
TKT-86459,andrewsimpson@example.net,Hannah Jackson,Technical Support,,,2,,2025-10-30,2025-05-15,29.01,Open
TKT-97432,tiffany83@example.net,Brittany Rocha,Login Issue,Email,Mark,5,L,2025-10-21,2025-09-22,34.24,Escalated
TKT-47297,douglas51@example.com,Crystal Mcconn̩ll,Technical Support,Email,Susan,4,,2025-08-28,,49.45,Closed
TKT-94795,poolebrittany@example.net,Victoria Green,Login Issue,Social Media,James,5,Med ,2025-06-08,2025-03-14,37.02,
TKT-42285,,Christina Haney,,Phone,Jimmy,1,Urgent,2025-10-04,2025-11-05,9.64,In Progress
TKT-48363,lisapennington@example.org,Susan Cox,Feature Request,Pigeon Carrier,Amanda,2,High,2025-08-14,2025-05-19,2.04,Closed
TKT-49022,anthonybyrd@example.com,Joel Scott,Refund,Phone,Bot,5,L,2025-05-12,,1.53,Closed
,ramirezcarl@example.net,,,Phone,,4,Med,2025-11-17,2025-09-15,27.04,In Progress
TKT-10960,sallen@example.net,James Donovan,Login Issue,Pigeon Carrier,Bot,2,High,2025-10-12,2025-09-26,33.66,Open
TKT-12026,michelle11@example.net,Ariana Carter,Refund,,Austin,1,High,2025-03-05,2025-11-12,38.87,Resolved
TKT-29529,,Cindy Richard,Login Issue,Social Media,,,High ,2025-05-16,2025-02-10,20.23,Closed
,kim74@example.net,Gregory Blanchard,Refund,Email,,3,L,2025-06-20,2025-06-18,65.85,In Progress
TKT-75001,,,Technical Support,Chat,Derek,2,,2025-10-16,2025-04-09,,Open
TKT-27417,castillojudy@example.org,Charles Golden,Login Issue,Social Media,Christopher,5,Med,2025-09-21,2025-11-24,65.9,In Progress
TKT-33657,shannon37@example.org,Emily Shaw,Refund,Pigeon Carrier,Bot,1,Med,2025-03-10,2025-04-30,46.8,Closed
TKT-83628,fordthomas@example.org,Kenneth Saunders,Login Issue,,,3,H,2025-09-27,2025-09-25,,Closed
TKT-85002,leedennis@example.org,,Feature Request,Pigeon Carrier,,4,L ,2025-06-14,2025-11-01,25.42,Open
TKT-36798,christopherschmidt@example.com,Leah Mclean,Technical Support,Chaat,Bot,2,Medium,2025-04-05,2025-05-25,4.72,Open
TKT-18494,rodriguezandrew@example.org,Michael Jones,Login Issue,Email,,3,L,2025-08-04,2025-09-28,15.03,In Progress
TKT-97926,allisondanny@example.org,Sarah Williams,Feature Request,Social Media,,5,Urgent,2025-08-02,2025-09-21,,Closed
TKT-58831,amberwilliams@example.net,,,Chat,Bot,5,Med ,2025-06-27,2025-08-22,57.96,Open
,,Crystal Nguyen,Billing,Chat,,1,High,2025-01-25,2025-02-02,39.57,Closed
TKT-34645,jasonmartinez@example.com,Eric King DDS,Technical Support,Phone,,5,,2025-11-19,,11.15,Closed
TKT-84879,jessica80@example.net,Andrew Peters,Refund,,Angela,1,Low,2025-01-28,2025-10-18,42.98,Escalated
TKT-24220,kennethtaylor@example.org,Michael Murphy,Refund,Chaat,Lauren,1,Medium,2025-10-17,2025-07-28,,Escalated
TKT-30480,watkinsrachel@example.org,,Billing,,Bot,3,High,2025-04-08,2025-03-05,39.6,Resolved
TKT-58251,davidmoran@example.com,Elizabeth Mahoney,Feature Request,,Daniel,3,,2025-05-25,2025-01-11,22.67,Resolved
TKT-72577,yharris@example.com,Melissa Valencia,Refund,Email,Shawn,4,Medium,2025-01-07,2025-08-24,10.78,Open
TKT-45382,pruittrebecca@example.org,Pamela Reynolds,Login Issue,Chat,Bot,5,L,2025-02-09,2025-02-24,4.36,Resolved
,,Stephen Fletcher,Feature Request,Chaat,,5,Low,2025-05-10,2025-04-29,54.67,Resolved
TKT-73242,kerry22@example.org,Theresa Carroll,Login Issue,Chat,,4,High,2025-05-31,2025-01-26,29.53,Open
TKT-26879,jenniferkim@example.org,Wendy Munoz,Feature Request,Email,,,H ,2025-10-20,2025-07-22,20.73,In Progress
TKT-84025,wwells@example.org,Stephen Bell,Billing,Email,,5,High,2025-03-22,2025-06-29,,Open
TKT-52104,megan67@example.org,Jason Dawson,Technical Support,Phone,Steven,2,Medium,2025-05-21,2025-09-20,25.64,
TKT-58317,thomas48@example.com,Megan Leonard,,Social Media,,3,,2025-10-26,,13.21,Closed
TKT-85971,ibishop@example.org,Kari Young,Technical Support,,Michael,4,L,2025-07-07,2025-04-16,,Resolved
TKT-47052,xcampbell@example.org,Lucas Jennings,Billing,Email,Bot,,L,2025-06-26,,25.37,In Progress
TKT-61893,,Ang̩la Dunn,Billing,Phone,,4,L,2025-09-26,2025-11-01,17.4,Closed
TKT-58373,dwoods@example.org,Kelly Harper DVM,Refund,,Cassandra,2,Urgent,2025-02-27,2025-03-22,,Resolved
TKT-82980,clinechristine@example.com,Teresa Rosales,Billing,Phone,Bot,2,,2025-02-15,2025-06-01,67.72,Escalated
TKT-21026,gwolf@example.org,Gregory Hanson,Feature Request,Phone,,1,High,2025-03-09,2025-05-16,36.38,Escalated
,paul47@example.net,Ronald Spears,,Social Media,,5,Urgent,2025-02-02,2025-03-18,37.0,Closed
TKT-60999,williamsonalejandro@example.com,Leonard Davis,Technical Support,Email,,2,Medium,2025-07-05,2025-02-15,39.81,Resolved
TKT-23989,iwest@example.net,Anthony Cohen,Billing,,Bot,4,Medium,2025-02-27,2025-03-14,3.92,Open
TKT-64883,gregory74@example.org,,Login Issue,Email,,1,L,2025-11-02,2025-01-09,58.1,Open
TKT-51366,ujohnson@example.net,Patricia Ayers,Login Issue,Phone,Bot,5,High,2025-11-12,,31.99,Escalated
TKT-23239,jesse79@example.com,,Login Issue,Social Media,,4,Low,,2025-08-28,39.6,In Progress
TKT-70268,walkerbrandy@example.com,William Rasmussen,,Email,Bot,5,Urgent,2025-09-18,2025-11-15,38.45,Escalated
TKT-75320,,Susan Edwards,Feature Request,Email,,5,Medium,,2025-08-18,32.89,Escalated
,lopezmatthew@example.net,Timothy Williams,Login Issue,Pigeon Carrier,Bot,1,Urgent,2025-08-01,,15.24,Resolved
TKT-20875,laurenfernandez@example.com,Ashley Beard,,Pigeon Carrier,,4,H,2025-10-04,2025-03-29,48.51,Closed
TKT-33265,eturner@example.org,Candace Rivers,Feature Request,Social Media,Bot,3,L,2025-06-16,2025-03-09,1.35,Open
TKT-76156,wwright@example.com,Nicholas Reynolds,Feature Request,Social Media,,Angry,L,2025-09-24,,58.61,Closed
TKT-22625,joshua76@example.org,Debbie Cochran,Feature Request,Social Media,,1,,2025-05-06,2025-10-01,30.88,In Progress
TKT-87285,pthompson@example.net,Richard Preston,Login Issue,Chat,Alyssa,2,High,2025-07-12,2025-06-01,25.91,Closed
TKT-95535,ricesara@example.com,Martin Turner,Refund,Social Media,,5,L,2025-08-22,2025-08-19,21.19,Open
TKT-78058,sherri72@example.com,,Billing,Phone,,2,Low,2025-01-20,2025-02-24,6.58,Open
TKT-46609,zoemoon@example.net,John Potter,Feature Request,Social Media,Bot,1,H,2025-10-10,2025-08-24,61.83,In Progress
TKT-42366,,Anthony Rob̩rson,Login Issue,Social Media,Bot,5,H,2025-10-08,2025-11-01,21.65,Open
TKT-98943,monroejames@example.com,Michael Henderson,,Pigeon Carrier,,3,Med ,2025-01-25,2025-09-14,7.44,In Progress
TKT-22279,hooverwilliam@example.net,Lisa Myers,Billing,Chat,Brandon,4,Urgent,2025-06-02,2025-10-10,54.36,Open
TKT-10118,huffmanlori@example.com,Deborah Duncan,Login Issue,Chat,Bot,5,Urgent,2025-08-28,2025-08-26,37.0,Open
TKT-26503,lpotts@example.org,Lydia Smith,,Social Media,Bot,4,Urgent,2025-07-22,2025-08-17,65.73,Resolved
TKT-86606,ortizjames@example.org,Carol Harris,Login Issue,Phone,,3,Urgent,2025-04-28,2025-03-15,44.8,Closed
,klang@example.net,Ashley Lee,Feature Request,Social Media,Lisa,2,Medium,2025-01-19,2025-09-30,62.72,Closed
TKT-55901,jjordan@example.com,Vanessa Martinez,Login Issue,Pigeon Carrier,,4,Med,2025-07-30,2025-02-11,,In Progress
TKT-59504,rileyjennifer@example.com,Victoria Garcia,Refund,Chaat,,3,L,2025-04-02,2025-03-14,57.87,Closed
TKT-67920,gabrielmartin@example.org,Juan Thomas,Technical Support,Phone,,,High,2025-09-27,2025-01-20,,Resolved
TKT-10830,jessicaaguilar@example.org,Robert Potts,Billing,Chat,,3,Med,2025-09-27,2025-10-09,,Escalated
TKT-83270,inelson@example.net,Douglas Mckinney,Billing,Social Media,Kimberly,5,,2025-04-06,,44.04,Closed
,goodwinjonathan@example.com,Theresa Bennett,Feature Request,Pigeon Carrier,,1,L,2025-07-17,2025-07-15,2.14,Open
TKT-39606,njohnson@example.net,,Refund,Chat,,1,Low,,2025-08-05,40.6,Escalated
TKT-52602,michaelherman@example.com,Malik Smith,Login Issue,Pigeon Carrier,Bot,3,Medium,2025-05-25,2025-07-12,20.51,Closed
TKT-95982,mpearson@example.com,Brandi York,Refund,Pigeon Carrier,,3,Med,2025-11-18,2025-07-14,63.24,Resolved
TKT-82025,johnny89@example.net,Gregory Gallagher,Login Issue,Email,Antonio,3,L,2025-03-29,2025-01-15,52.03,In Progress
,susanbraun@example.net,Justin Lewis,Login Issue,Social Media,William,4,Medium,2025-02-06,2025-07-26,67.71,Open
TKT-18690,christophergreen@example.net,Kimberly Thompson,Login Issue,Email,,1,Med,2025-03-21,2025-09-17,59.8,In Progress
TKT-94965,,Keith Frey,Feature Request,Social Media,,1,Medium,2025-03-08,2025-03-17,5.68,Closed
TKT-31494,lisabooker@example.net,Andrea May,Feature Request,Social Media,,1,Low,,2025-08-22,34.36,Closed
TKT-75204,erik94@example.com,Christina Nelson,Technical Support,Email,,3,Low,2025-01-31,2025-10-27,8.11,In Progress
TKT-82270,gamblejodi@example.com,Stephen Brown,Technical Support,,,2,Urgent,2025-07-17,2025-09-28,6.33,Closed
TKT-80254,timsingleton@example.org,Gabrielle Green,,Social Media,Bot,2,,2025-08-17,,43.36,In Progress
TKT-85074,timothy79@example.org,Jonathon Christensen,Refund,Sociaal Mediaa,,3,L,2025-02-21,2025-01-17,22.43,Closed
TKT-71240,parrishsusan@example.com,,Refund,Pigeon Carrier,,4,Medium,2025-09-03,2025-03-26,63.0,In Progress
TKT-20530,jimmy00@example.com,,Refund,Email,Bot,5,Low,2025-02-14,2025-02-04,,Resolved
TKT-91720,murrayandrew@example.net,,Billing,Chaat,Brandi,5,Urgent ,2025-06-05,2025-07-24,34.33,In Progress
TKT-57376,jefferystone@example.net,,Login Issue,Chaat,Kelly,1,Medium,2025-10-28,2025-05-12,,Open
TKT-28054,vmarks@example.org,Dana Ortiz,Login Issue,Phone,Kenneth,3,Med,2025-04-23,2025-11-27,68.0,Escalated
TKT-80680,ebaker@example.com,Meghan Anthony,,Email,Bot,4,,2025-07-23,2025-07-27,62.21,Escalated
TKT-45957,irivera@example.net,Angela Ochoa,Login Issue,Social Media,Monica,4,Low,2025-01-17,2025-06-03,42.9,In Progress
TKT-14058,cookmatthew@example.org,,Login Issue,Email,Heather,2,Urgent,2025-05-03,2025-02-28,42.01,In Progress
TKT-78987,,Gregory King,Billing,Social Media,Bot,1,High,2025-06-07,2025-02-15,5.43,Escalated
TKT-71989,,Wesley Nichols,Refund,,Jessica,4,Med,2025-10-10,2025-09-19,68.95,In Progress
TKT-28390,browntyler@example.org,Megan Merritt,Technical Support,Pigeon Carrier,Tyler,4,H,2025-02-12,2025-04-01,2.83,In Progress
TKT-20105,terry66@example.com,David Young,Billing,Chat,Bot,3,Medium,2025-08-25,2025-02-10,13.55,In Progress
,stevenjohnson@example.net,Kurt Anderson,Technical Support,Phone,Keith,2,Medium,2025-05-07,2025-08-18,44.73,In Progress
TKT-92122,robertsjoshua@example.com,Eric Hull,Refund,Chat,Laura,2,,2025-08-21,2025-08-20,1.08,Resolved
TKT-48771,sharonallison@example.com,Sarah Smith,Technical Support,Chat,Bot,5,H,2025-04-09,,32.1,Closed
TKT-58147,kdelgado@example.net,Jennifer Miranda,Feature Request,Email,,1,Urgent,2025-04-09,2025-03-29,52.82,Open
TKT-81618,davidturner@example.net,Maria Anderson,Billing,,William,,Medium,2025-04-18,2025-05-27,15.12,Closed
TKT-14081,,Donna Baker,,Phone,Steven,4,Med,2025-03-25,2025-01-02,69.43,
TKT-47029,,Frank Wilson,,Phone,Bot,4,,2025-04-22,2025-11-11,1.51,In Progress
TKT-39431,christie01@example.org,Brittany Marsh,,Email,,3,Low,2025-08-03,2025-08-04,5.15,Closed
TKT-88612,shari57@example.com,Jamie Howard,Technical Support,Phone,,5,Low,,,41.31,Escalated
TKT-97104,charles16@example.net,Jennifer Jenkins,Login Issue,Email,,1,H ,2025-10-25,2025-02-13,20.76,Resolved
TKT-33931,robertsnoah@example.org,Donald Hart,Billing,Chat,,4,,2025-06-17,2025-07-18,10.14,Closed
TKT-28817,goodmanjim@example.org,Dorothy Parks,Feature Request,Chat,,5,High,2025-10-04,2025-09-05,37.65,Closed
TKT-59082,cdennis@example.org,Nathan Mendez,Refund,,Bot,1,Urgent,2025-08-25,,,Closed
TKT-21306,porterdouglas@example.org,Ashley Edwards,Login Issue,Social Media,Bot,2,Med,2025-06-12,2025-10-19,34.75,Open
,aaron69@example.org,Amanda Kane,Feature Request,Phone,Bot,4,H,2025-05-30,2025-05-28,36.5,Open
TKT-80671,michellenewton@example.com,Emily Hart,Technical Support,Phone,,1,Low,2025-10-04,2025-03-19,54.11,Closed
TKT-16941,robinsonrandall@example.org,Bryan Butler,Billing,,Bot,5,High,2025-06-06,2025-01-19,61.94,
TKT-87934,,Jennifer Kennedy,Login Issue,Pigeon Carrier,,1,Med,2025-03-24,2025-09-21,70.8,Closed
TKT-14171,feliciajohnson@example.org,Dawn Kane,Login Issue,,,2,,2025-09-22,2025-04-24,9.26,Closed
TKT-20613,lorihunt@example.net,Nicole Jimenez,Login Issue,Phone,Bot,,Med,2025-09-12,2025-01-29,15.11,
TKT-98844,ramosandrew@example.com,Krist̩n Coop̩r,Feature Request,Email,Bot,5,Urgent,2025-03-02,2025-09-25,,
,kim42@example.com,Mitchell Cardenas,Feature Request,Pigeon Carrier,Bot,5,Urgent,2025-01-01,2025-09-29,10.66,In Progress
TKT-34383,chungisabel@example.com,Mr. James Estrada,,Phone,Chris,1,High,2025-05-30,2025-01-11,17.15,Resolved
TKT-78202,deanwhite@example.com,John Harris,Login Issue,Chat,Darrell,4,Medium,2025-04-12,2025-03-13,42.41,
TKT-61691,timothy56@example.com,Hannah Rose,Technical Support,Email,Bot,3,,2025-04-11,2025-01-15,17.42,In Progress
TKT-66289,hansenmichael@example.com,Leon Huber,Feature Request,Social Media,Bot,4,H,2025-07-19,2025-05-16,56.28,Escalated
TKT-83002,kgreene@example.com,,Login Issue,Pigeon Carrier,Mitchell,5,H,2025-10-25,2025-09-13,57.79,In Progress
TKT-53206,rodriguezbethany@example.net,Kristen Porter,Refund,Chat,,2,High,2025-02-02,2025-04-27,36.31,
TKT-34244,willisrachel@example.net,,,Email,Bot,1,High,2025-03-30,2025-01-05,,In Progress
TKT-18931,kathleen16@example.org,,Feature Request,Social Media,Bot,4,High,2025-09-25,2025-07-17,58.53,Resolved
TKT-65907,laurakline@example.net,William Morse,Login Issue,Phone,Jessica,1,Low,2025-11-19,2025-03-19,46.5,Open
TKT-36880,johnstonsusan@example.org,James Calderon,Technical Support,,Cynthia,3,Low,2025-04-09,2025-03-22,41.54,Escalated
TKT-94925,marvin41@example.com,Kimberly Murphy,Refund,Chat,,4,Low,2025-07-29,2025-05-07,2.91,Resolved
TKT-33385,,John Bailey,Refund,Phone,,1,High,2025-06-24,2025-06-02,17.14,Resolved
TKT-21396,wsims@example.net,,Login Issue,Social Media,,5,H,2025-08-28,2025-06-04,39.94,In Progress
TKT-62434,tarasimmons@example.net,James Peterson,Refund,Pigeon Carrier,,3,Urgent,2025-03-17,2025-04-30,65.21,
TKT-33901,keithvillanueva@example.com,Maria Wallace,Refund,Chat,Amanda,4,Low,2025-11-14,2025-06-11,52.7,Resolved
TKT-31172,anthonyproctor@example.net,Susan Gutierrez,Billing,Email,,5,H,2025-01-22,2025-04-05,38.11,Escalated
TKT-30825,jcooper@example.net,,Login Issue,Chat,Bot,3,H,2025-08-02,2025-09-07,,Escalated
TKT-41112,ndean@example.org,Hannah Morales,Billing,Social Media,,1,Medium,2025-06-07,2025-07-19,,In Progress
TKT-26043,jessicahubbard@example.org,Michael Davis,Billing,Phone,,1,Urgent,2025-06-30,2025-03-09,,Escalated
TKT-95585,,John Taylor,Login Issue,Chat,Bot,3,L,2025-03-18,2025-01-29,24.63,In Progress
TKT-69162,brendaknox@example.com,Elizabeth Yoder,Billing,Pigeon Carrier,Bot,,Medium ,,2025-11-24,21.91,Resolved
TKT-85648,,Crystal Hughes,Login Issue,Pigeon Carrier,Bot,4,H,2025-03-14,2025-02-08,44.93,Escalated
,nwright@example.net,Tracy Howell,Technical Support,Email,,1,Med,2025-03-09,2025-10-02,44.54,Closed
TKT-42296,vjames@example.net,,Refund,,,,H,2025-01-30,2025-03-10,,Closed
TKT-86599,jennifer87@example.org,Michelle Johnson DVM,Refund,Pigeon Carrier,Bot,,High,,2025-10-24,62.37,Resolved
TKT-34938,fcompton@example.net,Herbert Alvarez,Billing,Email,Bot,,H,2025-09-26,2025-08-29,67.24,Closed
TKT-40620,powerstrevor@example.org,Levi Keith,Billing,Chat,,5,Medium,2025-02-02,2025-11-05,,
TKT-84524,sandra03@example.com,Willie Powell,Feature Request,Pigeon Carrier,,1,Urgent,2025-02-07,2025-11-05,13.63,In Progress
TKT-70157,xharris@example.net,Kerry Mooney,Login Issue,Chat,Bot,5,Medium,2025-05-02,2025-08-25,8.0,In Progress
TKT-84272,brownbrittney@example.org,Tara Evans,Billing,Chat,Robert,2,H,2025-12-01,2025-08-13,49.39,Escalated
,paul07@example.net,,Billing,Phone,Thomas,2,Med,2025-11-05,2025-02-01,60.75,In Progress
TKT-22259,wrightjay@example.com,,,Email,Bot,1,H,2025-08-31,2025-08-29,,Escalated
TKT-60825,patrickhayes@example.com,Jennifer Baxter,Feature Request,Email,Erika,4,Medium,2025-05-02,2025-04-30,68.04,Resolved
TKT-97550,wgarrett@example.com,Kathryn Bridges,Feature Request,Phone,Michele,3,Med ,2025-04-26,2025-08-20,60.82,In Progress
TKT-24780,jacob44@example.com,Nathan Taylor,Refund,Pigeon Carrier,Bot,,H,2025-06-23,2025-11-08,19.71,Open
TKT-37360,wbrooks@example.net,,Refund,Pigeon Carrier,Bot,5,Urgent,2025-06-25,2025-06-06,52.77,Resolved
TKT-76368,awilson@example.org,Mary Murphy,Login Issue,Emaail,Bot,,High,2025-02-01,2025-04-22,,
TKT-37933,qgray@example.net,,Technical Support,Phone,,5,Low,2025-01-22,2025-04-28,52.65,Escalated
,,Crystal Hernandez,Login Issue,,Bot,4,High ,2025-03-27,2025-06-20,47.01,Resolved
TKT-50846,jakepollard@example.com,T̩r̩sa Tuck̩r,Login Issue,Email,,3,Med,2025-05-09,2025-06-16,,Resolved
TKT-86647,kayla71@example.net,Brian King,Billing,Chat,Bot,5,Low,2025-02-03,2025-02-01,36.91,
TKT-91472,angelwong@example.net,,Login Issue,Email,,5,H,2025-03-18,2025-06-05,8.11,Open
,jarednelson@example.com,Diana Brown,Billing,Emaail,Kathleen,5,Low,2025-05-11,2025-02-04,7.0,Escalated
TKT-56575,wrivers@example.net,,Refund,Chat,,2,H,2025-06-27,2025-08-12,24.65,Resolved
TKT-93439,haydenamber@example.com,,Billing,Social Media,Bot,1,Urgent,2025-05-17,2025-03-12,,Open
